sales_id,date,shop,product category,product name,quantity,price,is_returned
C-20250717-0002,07/17/2025 11:47 AM,Shop C,Accessories,Beach Bag,2,35,False
C-20250717-0003,07/17/2025 12:28 PM,Shop C,Beverages,Bottled Water,3,2,False
D-20250717-0004,07/17/2025 12:43 PM,Shop D,Accessories,Beach Hat,1,15,False
D-20250717-0005,07/17/2025 02:40 PM,Shop D,Clothing,Beach Shorts,1,30,False
A-20250717-0006,07/17/2025 03:04 PM,Shop A,Skincare,Sunscreen,5,10,False
D-20250717-0007,07/17/2025 03:24 PM,Shop D,Beverages,Bottled Water,2,2,False
C-20250717-0008,07/17/2025 03:50 PM,Shop C,Clothing,Beach Shorts,1,30,False
E-20250717-0009,07/17/2025 04:59 PM,Shop E,Skincare,Sunscreen,1,10,False
A-20250717-0010,07/17/2025 05:52 PM,Shop A,Clothing,Beach Shorts,4,30,False
B-20250717-0011,07/17/2025 07:09 PM,Shop B,Clothing,Beach Shorts,1,30,False
B-20250717-0012,07/17/2025 07:12 PM,Shop B,Accessories,Sunglasses,1,25,False
C-20250718-0001,07/18/2025 09:35 AM,Shop C,Kids,Inflatable Ring,2,15,False
C-20250718-0002,07/18/2025 09:38 AM,Shop C,Skincare,Sunscreen,1,10,False
C-20250718-0003,07/18/2025 10:37 AM,Shop C,Clothing,Swimsuit,1,50,False
C-20250718-0004,07/18/2025 10:42 AM,Shop C,Clothing,Beach Shorts,1,30,False
B-20250718-0005,07/18/2025 10:54 AM,Shop B,Footwear,Sandals,1,40,False
A-20250718-0006,07/18/2025 12:31 PM,Shop A,Kids,Inflatable Ring,2,15,False
A-20250718-0007,07/18/2025 01:52 PM,Shop A,Accessories,Sunglasses,3,25,False
A-20250718-0008,07/18/2025 01:57 PM,Shop A,Accessories,Beach Hat,1,15,False
D-20250718-0009,07/18/2025 03:51 PM,Shop D,Beverages,Bottled Water,1,2,False
D-20250718-0010,07/18/2025 03:56 PM,Shop D,Souvenir,Florida Magnet,1,5,False
D-20250719-0001,07/19/2025 08:22 AM,Shop D,Clothing,T-Shirt,3,20,False
A-20250719-0002,07/19/2025 08:37 AM,Shop A,Skincare,Sunscreen,5,10,False
B-20250719-0003,07/19/2025 08:51 AM,Shop B,Kids,Inflatable Ring,10,15,False
E-20250719-0004,07/19/2025 09:13 AM,Shop E,Clothing,Swimsuit,1,50,False
A-20250719-0005,07/19/2025 10:22 AM,Shop A,Kids,Inflatable Ring,8,15,False
A-20250719-0006,07/19/2025 10:24 AM,Shop A,Outerwear,Light Jacket,3,60,True
D-20250719-0007,07/19/2025 10:25 AM,Shop D,Clothing,Swimsuit,9,50,False
A-20250719-0008,07/19/2025 10:26 AM,Shop A,Skincare,Sunscreen,1,10,False
C-20250719-0009,07/19/2025 10:40 AM,Shop C,Kids,Inflatable Ring,3,15,False
D-20250719-0010,07/19/2025 10:58 AM,Shop D,Accessories,Beach Hat,10,15,False
A-20250719-0011,07/19/2025 11:02 AM,Shop A,Accessories,Beach Hat,2,15,False
C-20250719-0012,07/19/2025 11:03 AM,Shop C,Footwear,Sandals,4,40,False
E-20250719-0013,07/19/2025 11:12 AM,Shop E,Clothing,Beach Shorts,2,30,False
D-20250719-0014,07/19/2025 11:21 AM,Shop D,Beverages,Bottled Water,4,2,False
A-20250719-0015,07/19/2025 11:23 AM,Shop A,Clothing,Swimsuit,6,50,False
A-20250719-0016,07/19/2025 11:24 AM,Shop A,Footwear,Sandals,4,40,False
D-20250719-0017,07/19/2025 11:36 AM,Shop D,Skincare,Sunscreen,6,10,False
D-20250719-0018,07/19/2025 11:39 AM,Shop D,Beverages,Bottled Water,1,2,False
C-20250719-0019,07/19/2025 11:46 AM,Shop C,Accessories,Beach Hat,2,15,False
C-20250719-0020,07/19/2025 12:08 PM,Shop C,Beverages,Bottled Water,4,2,False
B-20250719-0021,07/19/2025 01:11 PM,Shop B,Footwear,Sandals,1,40,False
E-20250719-0022,07/19/2025 01:11 PM,Shop E,Footwear,Sandals,3,40,False
C-20250719-0023,07/19/2025 01:15 PM,Shop C,Accessories,Beach Bag,3,35,True
C-20250719-0024,07/19/2025 01:16 PM,Shop C,Skincare,Sunscreen,5,10,False
C-20250719-0025,07/19/2025 01:19 PM,Shop C,Accessories,Beach Hat,1,15,False
C-20250719-0026,07/19/2025 01:20 PM,Shop C,Clothing,Swimsuit,3,50,False
D-20250719-0027,07/19/2025 01:24 PM,Shop D,Clothing,Beach Shorts,4,30,False
C-20250719-0028,07/19/2025 01:40 PM,Shop C,Souvenir,Florida Magnet,6,5,False
D-20250719-0029,07/19/2025 01:46 PM,Shop D,Souvenir,Florida Magnet,5,5,False
A-20250719-0030,07/19/2025 01:52 PM,Shop A,Accessories,Sunglasses,2,25,False
A-20250719-0031,07/19/2025 01:55 PM,Shop A,Accessories,Beach Bag,2,35,False
E-20250719-0032,07/19/2025 01:58 PM,Shop E,Skincare,Sunscreen,4,10,False
A-20250719-0033,07/19/2025 01:59 PM,Shop A,Accessories,Beach Hat,1,15,False
D-20250719-0034,07/19/2025 02:09 PM,Shop D,Kids,Inflatable Ring,4,15,False
B-20250719-0035,07/19/2025 02:19 PM,Shop B,Beverages,Bottled Water,5,2,False
D-20250719-0036,07/19/2025 02:22 PM,Shop D,Accessories,Sunglasses,4,25,False
D-20250719-0037,07/19/2025 02:23 PM,Shop D,Accessories,Beach Bag,8,35,False
E-20250719-0038,07/19/2025 02:46 PM,Shop E,Clothing,T-Shirt,4,20,False
B-20250719-0039,07/19/2025 03:08 PM,Shop B,Clothing,T-Shirt,1,20,False
E-20250719-0040,07/19/2025 03:16 PM,Shop E,Beverages,Bottled Water,3,2,False
A-20250719-0041,07/19/2025 03:25 PM,Shop A,Clothing,T-Shirt,4,20,True
A-20250719-0042,07/19/2025 03:26 PM,Shop A,Souvenir,Florida Magnet,1,5,False
C-20250719-0043,07/19/2025 03:27 PM,Shop C,Clothing,Beach Shorts,4,30,False
C-20250719-0044,07/19/2025 03:28 PM,Shop C,Accessories,Sunglasses,1,25,False
A-20250719-0045,07/19/2025 03:39 PM,Shop A,Beverages,Bottled Water,4,2,False
D-20250719-0046,07/19/2025 03:46 PM,Shop D,Footwear,Sandals,4,40,False
A-20250719-0047,07/19/2025 03:54 PM,Shop A,Clothing,Beach Shorts,2,30,False
A-20250719-0048,07/19/2025 04:15 PM,Shop A,Souvenir,Florida Magnet,4,5,False
B-20250719-0049,07/19/2025 05:03 PM,Shop B,Accessories,Beach Hat,1,15,False
C-20250719-0050,07/19/2025 05:18 PM,Shop C,Accessories,Sunglasses,2,25,False
E-20250719-0051,07/19/2025 06:50 PM,Shop E,Accessories,Sunglasses,3,25,False
B-20250719-0052,07/19/2025 07:29 PM,Shop B,Clothing,Beach Shorts,2,30,False
D-20250720-0001,07/20/2025 10:06 AM,Shop D,Footwear,Sandals,3,40,False
D-20250720-0002,07/20/2025 10:08 AM,Shop D,Skincare,Sunscreen,4,10,False
D-20250720-0003,07/20/2025 10:09 AM,Shop D,Accessories,Sunglasses,3,25,False
A-20250720-0004,07/20/2025 10:22 AM,Shop A,Clothing,T-Shirt,6,20,False
A-20250720-0005,07/20/2025 10:26 AM,Shop A,Souvenir,Florida Magnet,1,5,False
C-20250720-0006,07/20/2025 11:29 AM,Shop C,Accessories,Beach Bag,3,35,True
C-20250720-0007,07/20/2025 11:37 AM,Shop C,Beverages,Bottled Water,4,2,False
D-20250720-0008,07/20/2025 11:46 AM,Shop D,Accessories,Beach Bag,3,35,False
A-20250720-0009,07/20/2025 12:12 PM,Shop A,Beverages,Bottled Water,3,2,False
C-20250720-0010,07/20/2025 12:41 PM,Shop C,Accessories,Beach Hat,6,15,False
C-20250720-0011,07/20/2025 12:51 PM,Shop C,Kids,Inflatable Ring,2,15,False
E-20250720-0012,07/20/2025 12:55 PM,Shop E,Kids,Inflatable Ring,1,15,False
E-20250720-0013,07/20/2025 12:57 PM,Shop E,Skincare,Sunscreen,1,10,False
E-20250720-0014,07/20/2025 01:07 PM,Shop E,Footwear,Sandals,5,40,False
A-20250720-0015,07/20/2025 01:22 PM,Shop A,Accessories,Sunglasses,9,25,False
A-20250720-0016,07/20/2025 01:23 PM,Shop A,Accessories,Beach Hat,1,15,False
D-20250720-0017,07/20/2025 01:30 PM,Shop D,Clothing,T-Shirt,7,20,False
C-20250720-0018,07/20/2025 01:33 PM,Shop C,Clothing,Swimsuit,4,50,False
D-20250720-0019,07/20/2025 01:47 PM,Shop D,Souvenir,Florida Magnet,9,5,False
C-20250720-0020,07/20/2025 01:51 PM,Shop C,Accessories,Sunglasses,1,25,False
D-20250720-0021,07/20/2025 01:55 PM,Shop D,Accessories,Beach Hat,3,15,False
A-20250720-0022,07/20/2025 02:08 PM,Shop A,Clothing,Beach Shorts,2,30,False
D-20250720-0023,07/20/2025 02:19 PM,Shop D,Clothing,Beach Shorts,4,30,False
A-20250720-0024,07/20/2025 02:20 PM,Shop A,Skincare,Sunscreen,4,10,False
D-20250720-0025,07/20/2025 02:35 PM,Shop D,Beverages,Bottled Water,6,2,False
B-20250720-0026,07/20/2025 02:38 PM,Shop B,Skincare,Sunscreen,1,10,False
B-20250720-0027,07/20/2025 03:18 PM,Shop B,Clothing,Swimsuit,1,50,False
D-20250720-0028,07/20/2025 03:37 PM,Shop D,Clothing,Swimsuit,3,50,False
C-20250720-0029,07/20/2025 04:41 PM,Shop C,Skincare,Sunscreen,4,10,False
C-20250720-0030,07/20/2025 04:46 PM,Shop C,Beverages,Bottled Water,1,2,False
B-20250720-0031,07/20/2025 04:56 PM,Shop B,Accessories,Beach Hat,1,15,True
A-20250720-0032,07/20/2025 05:32 PM,Shop A,Accessories,Beach Hat,4,15,False
D-20250720-0033,07/20/2025 06:40 PM,Shop D,Kids,Inflatable Ring,2,15,False
A-20250720-0034,07/20/2025 07:28 PM,Shop A,Clothing,Swimsuit,6,50,False
D-20250721-0001,07/21/2025 09:12 AM,Shop D,Accessories,Sunglasses,1,25,False
D-20250721-0002,07/21/2025 10:12 AM,Shop D,Clothing,Beach Shorts,7,30,False
B-20250721-0003,07/21/2025 10:26 AM,Shop B,Clothing,Swimsuit,1,50,False
B-20250721-0004,07/21/2025 10:29 AM,Shop B,Accessories,Sunglasses,1,25,False
C-20250721-0005,07/21/2025 10:30 AM,Shop C,Beverages,Bottled Water,3,2,False
D-20250721-0006,07/21/2025 10:30 AM,Shop D,Souvenir,Florida Magnet,1,5,False
D-20250721-0007,07/21/2025 10:33 AM,Shop D,Kids,Inflatable Ring,1,15,False
D-20250721-0008,07/21/2025 10:34 AM,Shop D,Skincare,Sunscreen,1,10,False
B-20250721-0009,07/21/2025 10:39 AM,Shop B,Skincare,Sunscreen,1,10,False
B-20250721-0010,07/21/2025 10:44 AM,Shop B,Beverages,Bottled Water,1,2,False
B-20250721-0011,07/21/2025 10:45 AM,Shop B,Clothing,T-Shirt,6,20,False
A-20250721-0012,07/21/2025 12:11 PM,Shop A,Souvenir,Florida Magnet,7,5,False
E-20250721-0013,07/21/2025 01:00 PM,Shop E,Clothing,Swimsuit,7,50,False
E-20250721-0014,07/21/2025 01:04 PM,Shop E,Accessories,Sunglasses,1,25,False
C-20250721-0015,07/21/2025 01:06 PM,Shop C,Outerwear,Light Jacket,1,60,False
B-20250721-0016,07/21/2025 01:32 PM,Shop B,Clothing,Beach Shorts,1,30,False
B-20250721-0017,07/21/2025 01:50 PM,Shop B,Kids,Inflatable Ring,1,15,False
D-20250721-0018,07/21/2025 01:55 PM,Shop D,Clothing,T-Shirt,6,20,False
C-20250721-0019,07/21/2025 02:05 PM,Shop C,Accessories,Sunglasses,1,25,False
A-20250721-0020,07/21/2025 02:22 PM,Shop A,Clothing,Swimsuit,3,50,False
D-20250721-0021,07/21/2025 02:34 PM,Shop D,Beverages,Bottled Water,1,2,False
C-20250721-0022,07/21/2025 02:36 PM,Shop C,Clothing,Swimsuit,1,50,False
E-20250721-0023,07/21/2025 02:54 PM,Shop E,Beverages,Bottled Water,1,2,False
D-20250721-0024,07/21/2025 03:52 PM,Shop D,Clothing,Swimsuit,3,50,False
A-20250721-0025,07/21/2025 04:06 PM,Shop A,Skincare,Sunscreen,1,10,False
A-20250721-0026,07/21/2025 04:09 PM,Shop A,Clothing,T-Shirt,5,20,False
A-20250721-0027,07/21/2025 04:12 PM,Shop A,Souvenir,Florida Magnet,1,5,False
B-20250721-0028,07/21/2025 04:17 PM,Shop B,Beverages,Bottled Water,1,2,True
C-20250721-0029,07/21/2025 07:09 PM,Shop C,Clothing,T-Shirt,1,20,False
C-20250721-0030,07/21/2025 07:12 PM,Shop C,Souvenir,Florida Magnet,1,5,False
B-20250721-0031,07/21/2025 07:15 PM,Shop B,Souvenir,Florida Magnet,1,5,False
B-20250722-0001,07/22/2025 08:00 AM,Shop B,Accessories,Beach Hat,8,15,False
D-20250722-0002,07/22/2025 08:29 AM,Shop D,Accessories,Sunglasses,8,25,False
C-20250722-0003,07/22/2025 08:34 AM,Shop C,Souvenir,Florida Magnet,1,5,False
D-20250722-0004,07/22/2025 09:51 AM,Shop D,Clothing,Swimsuit,1,50,False
D-20250722-0005,07/22/2025 09:56 AM,Shop D,Skincare,Sunscreen,1,10,False
D-20250722-0006,07/22/2025 09:58 AM,Shop D,Beverages,Bottled Water,1,2,False
E-20250722-0007,07/22/2025 10:10 AM,Shop E,Clothing,T-Shirt,3,20,False
A-20250722-0008,07/22/2025 10:15 AM,Shop A,Accessories,Beach Hat,3,15,False
C-20250722-0009,07/22/2025 10:58 AM,Shop C,Beverages,Bottled Water,2,2,False
A-20250722-0010,07/22/2025 11:22 AM,Shop A,Clothing,T-Shirt,2,20,False
D-20250722-0011,07/22/2025 11:42 AM,Shop D,Accessories,Beach Bag,1,35,False
C-20250722-0012,07/22/2025 12:01 PM,Shop C,Clothing,Beach Shorts,2,30,False
C-20250722-0013,07/22/2025 12:02 PM,Shop C,Footwear,Sandals,1,40,True
C-20250722-0014,07/22/2025 12:05 PM,Shop C,Accessories,Sunglasses,1,25,False
A-20250722-0015,07/22/2025 12:18 PM,Shop A,Footwear,Sandals,1,40,False
D-20250722-0016,07/22/2025 12:44 PM,Shop D,Souvenir,Florida Magnet,1,5,False
A-20250722-0017,07/22/2025 01:03 PM,Shop A,Clothing,Beach Shorts,2,30,True
C-20250722-0018,07/22/2025 01:10 PM,Shop C,Skincare,Sunscreen,8,10,False
A-20250722-0019,07/22/2025 01:11 PM,Shop A,Accessories,Beach Bag,1,35,False
A-20250722-0020,07/22/2025 01:12 PM,Shop A,Accessories,Beach Hat,1,15,False
E-20250722-0021,07/22/2025 01:28 PM,Shop E,Beverages,Bottled Water,2,2,False
D-20250722-0022,07/22/2025 01:31 PM,Shop D,Clothing,T-Shirt,4,20,False
A-20250722-0023,07/22/2025 01:58 PM,Shop A,Souvenir,Florida Magnet,2,5,False
A-20250722-0024,07/22/2025 02:06 PM,Shop A,Clothing,Swimsuit,2,50,False
C-20250722-0025,07/22/2025 02:06 PM,Shop C,Clothing,Swimsuit,3,50,False
C-20250722-0026,07/22/2025 02:08 PM,Shop C,Kids,Inflatable Ring,1,15,False
A-20250722-0027,07/22/2025 02:12 PM,Shop A,Beverages,Bottled Water,1,2,False
C-20250722-0028,07/22/2025 02:13 PM,Shop C,Skincare,Sunscreen,1,10,False
D-20250722-0029,07/22/2025 02:13 PM,Shop D,Beverages,Bottled Water,1,2,False
A-20250722-0030,07/22/2025 02:21 PM,Shop A,Kids,Inflatable Ring,1,15,False
D-20250722-0031,07/22/2025 02:26 PM,Shop D,Footwear,Sandals,1,40,False
D-20250722-0032,07/22/2025 02:33 PM,Shop D,Kids,Inflatable Ring,1,15,True
C-20250722-0033,07/22/2025 02:58 PM,Shop C,Accessories,Beach Hat,5,15,False
D-20250722-0034,07/22/2025 03:14 PM,Shop D,Clothing,Beach Shorts,2,30,False
C-20250722-0035,07/22/2025 03:37 PM,Shop C,Accessories,Sunglasses,1,25,True
E-20250722-0036,07/22/2025 03:37 PM,Shop E,Clothing,Swimsuit,1,50,False
A-20250722-0037,07/22/2025 04:32 PM,Shop A,Accessories,Sunglasses,2,25,False
B-20250722-0038,07/22/2025 04:39 PM,Shop B,Footwear,Sandals,1,40,False
E-20250722-0039,07/22/2025 04:55 PM,Shop E,Souvenir,Florida Magnet,1,5,False
B-20250722-0040,07/22/2025 05:01 PM,Shop B,Beverages,Bottled Water,6,2,False
D-20250722-0041,07/22/2025 05:50 PM,Shop D,Accessories,Beach Hat,1,15,False
A-20250722-0042,07/22/2025 06:02 PM,Shop A,Outerwear,Light Jacket,2,60,False
C-20250722-0043,07/22/2025 06:46 PM,Shop C,Accessories,Beach Bag,1,35,False
C-20250722-0044,07/22/2025 06:50 PM,Shop C,Accessories,Beach Hat,1,15,False
B-20250722-0045,07/22/2025 07:17 PM,Shop B,Clothing,Beach Shorts,1,30,False
E-20250722-0046,07/22/2025 07:37 PM,Shop E,Skincare,Sunscreen,4,10,False
A-20250722-0047,07/22/2025 07:51 PM,Shop A,Skincare,Sunscreen,3,10,False
B-20250723-0001,07/23/2025 08:14 AM,Shop B,Clothing,Beach Shorts,1,30,False
A-20250723-0002,07/23/2025 08:31 AM,Shop A,Footwear,Sandals,1,40,False
D-20250723-0003,07/23/2025 08:46 AM,Shop D,Clothing,T-Shirt,1,20,False
D-20250723-0004,07/23/2025 09:46 AM,Shop D,Souvenir,Florida Magnet,1,5,False
C-20250723-0005,07/23/2025 09:49 AM,Shop C,Clothing,T-Shirt,1,20,False
A-20250723-0006,07/23/2025 10:09 AM,Shop A,Kids,Inflatable Ring,2,15,False
C-20250723-0007,07/23/2025 10:14 AM,Shop C,Footwear,Sandals,1,40,False
C-20250723-0008,07/23/2025 10:33 AM,Shop C,Skincare,Sunscreen,1,10,False
C-20250723-0009,07/23/2025 10:35 AM,Shop C,Beverages,Bottled Water,1,2,False
D-20250723-0010,07/23/2025 10:35 AM,Shop D,Accessories,Beach Hat,2,15,False
C-20250723-0011,07/23/2025 11:47 AM,Shop C,Accessories,Sunglasses,2,25,False
A-20250723-0012,07/23/2025 11:56 AM,Shop A,Clothing,T-Shirt,2,20,False
D-20250723-0013,07/23/2025 12:01 PM,Shop D,Accessories,Beach Bag,1,35,False
D-20250723-0014,07/23/2025 12:06 PM,Shop D,Clothing,Swimsuit,1,50,False
D-20250723-0015,07/23/2025 12:10 PM,Shop D,Accessories,Sunglasses,1,25,False
D-20250723-0016,07/23/2025 12:11 PM,Shop D,Accessories,Sunglasses,1,25,False
D-20250723-0017,07/23/2025 12:15 PM,Shop D,Accessories,Beach Hat,1,15,False
A-20250723-0018,07/23/2025 12:16 PM,Shop A,Souvenir,Florida Magnet,1,5,False
D-20250723-0019,07/23/2025 12:36 PM,Shop D,Footwear,Sandals,3,40,False
C-20250723-0020,07/23/2025 12:50 PM,Shop C,Clothing,Beach Shorts,1,30,True
B-20250723-0021,07/23/2025 01:07 PM,Shop B,Clothing,T-Shirt,1,20,False
A-20250723-0022,07/23/2025 01:11 PM,Shop A,Skincare,Sunscreen,1,10,False
A-20250723-0023,07/23/2025 01:15 PM,Shop A,Beverages,Bottled Water,1,2,False
E-20250723-0024,07/23/2025 01:19 PM,Shop E,Clothing,Swimsuit,3,50,False
C-20250723-0025,07/23/2025 01:26 PM,Shop C,Souvenir,Florida Magnet,2,5,False
C-20250723-0026,07/23/2025 01:27 PM,Shop C,Kids,Inflatable Ring,1,15,True
C-20250723-0027,07/23/2025 01:29 PM,Shop C,Skincare,Sunscreen,1,10,False
C-20250723-0028,07/23/2025 01:33 PM,Shop C,Clothing,Swimsuit,2,50,False
D-20250723-0029,07/23/2025 02:02 PM,Shop D,Kids,Inflatable Ring,5,15,False
D-20250723-0030,07/23/2025 02:07 PM,Shop D,Skincare,Sunscreen,1,10,False
A-20250723-0031,07/23/2025 02:10 PM,Shop A,Clothing,Beach Shorts,2,30,True
D-20250723-0032,07/23/2025 02:13 PM,Shop D,Clothing,Beach Shorts,1,30,True
D-20250723-0033,07/23/2025 02:15 PM,Shop D,Accessories,Sunglasses,1,25,False
A-20250723-0034,07/23/2025 02:43 PM,Shop A,Accessories,Sunglasses,1,25,False
A-20250723-0035,07/23/2025 02:46 PM,Shop A,Accessories,Beach Hat,1,15,False
E-20250723-0036,07/23/2025 02:51 PM,Shop E,Accessories,Beach Hat,1,15,False
A-20250723-0037,07/23/2025 03:01 PM,Shop A,Clothing,Swimsuit,2,50,False
A-20250723-0038,07/23/2025 03:43 PM,Shop A,Accessories,Beach Hat,8,15,False
B-20250723-0039,07/23/2025 04:52 PM,Shop B,Beverages,Bottled Water,1,2,False
E-20250723-0040,07/23/2025 04:56 PM,Shop E,Clothing,T-Shirt,3,20,True
E-20250723-0041,07/23/2025 05:01 PM,Shop E,Souvenir,Florida Magnet,1,5,False
C-20250723-0042,07/23/2025 05:16 PM,Shop C,Beverages,Bottled Water,1,2,False
B-20250723-0043,07/23/2025 05:42 PM,Shop B,Clothing,Swimsuit,2,50,False
D-20250723-0044,07/23/2025 07:41 PM,Shop D,Beverages,Bottled Water,4,2,False
D-20250723-0045,07/23/2025 07:43 PM,Shop D,Skincare,Sunscreen,1,10,False
B-20250724-0001,07/24/2025 08:08 AM,Shop B,Clothing,T-Shirt,4,20,False
B-20250724-0002,07/24/2025 09:42 AM,Shop B,Accessories,Beach Hat,3,15,False
D-20250724-0003,07/24/2025 10:04 AM,Shop D,Souvenir,Florida Magnet,1,5,False
D-20250724-0004,07/24/2025 10:34 AM,Shop D,Skincare,Sunscreen,2,10,True
D-20250724-0005,07/24/2025 10:39 AM,Shop D,Beverages,Bottled Water,1,2,False
D-20250724-0006,07/24/2025 10:49 AM,Shop D,Clothing,Beach Shorts,1,30,True
D-20250724-0007,07/24/2025 10:50 AM,Shop D,Footwear,Sandals,1,40,False
D-20250724-0008,07/24/2025 10:55 AM,Shop D,Beverages,Bottled Water,4,2,False
E-20250724-0009,07/24/2025 11:14 AM,Shop E,Clothing,T-Shirt,10,20,False
E-20250724-0010,07/24/2025 11:15 AM,Shop E,Accessories,Sunglasses,2,25,False
A-20250724-0011,07/24/2025 11:18 AM,Shop A,Accessories,Sunglasses,1,25,False
C-20250724-0012,07/24/2025 11:37 AM,Shop C,Clothing,Beach Shorts,1,30,False
C-20250724-0013,07/24/2025 11:41 AM,Shop C,Accessories,Sunglasses,1,25,False
C-20250724-0014,07/24/2025 11:56 AM,Shop C,Accessories,Beach Hat,1,15,False
B-20250724-0015,07/24/2025 12:16 PM,Shop B,Clothing,Swimsuit,1,50,False
C-20250724-0016,07/24/2025 12:59 PM,Shop C,Footwear,Sandals,4,40,False
D-20250724-0017,07/24/2025 01:09 PM,Shop D,Accessories,Beach Hat,1,15,False
A-20250724-0018,07/24/2025 01:10 PM,Shop A,Clothing,Swimsuit,9,50,False
C-20250724-0019,07/24/2025 01:29 PM,Shop C,Clothing,Swimsuit,1,50,False
D-20250724-0020,07/24/2025 01:30 PM,Shop D,Clothing,Swimsuit,3,50,False
C-20250724-0021,07/24/2025 01:31 PM,Shop C,Accessories,Sunglasses,1,25,False
B-20250724-0022,07/24/2025 01:36 PM,Shop B,Clothing,Beach Shorts,1,30,False
D-20250724-0023,07/24/2025 02:00 PM,Shop D,Kids,Inflatable Ring,1,15,False
C-20250724-0024,07/24/2025 02:19 PM,Shop C,Beverages,Bottled Water,1,2,False
A-20250724-0025,07/24/2025 03:15 PM,Shop A,Accessories,Beach Bag,1,35,False
D-20250725-0001,07/25/2025 08:00 AM,Shop D,Kids,Inflatable Ring,1,15,False
D-20250725-0002,07/25/2025 08:03 AM,Shop D,Skincare,Sunscreen,1,10,False
E-20250725-0003,07/25/2025 08:26 AM,Shop E,Accessories,Beach Hat,1,15,False
C-20250725-0004,07/25/2025 09:26 AM,Shop C,Accessories,Sunglasses,4,25,False
C-20250725-0005,07/25/2025 09:31 AM,Shop C,Accessories,Beach Hat,1,15,False
D-20250725-0006,07/25/2025 10:32 AM,Shop D,Clothing,Swimsuit,1,50,False
D-20250725-0007,07/25/2025 10:50 AM,Shop D,Souvenir,Florida Magnet,1,5,False
B-20250725-0008,07/25/2025 11:05 AM,Shop B,Accessories,Beach Hat,2,15,False
A-20250725-0009,07/25/2025 11:09 AM,Shop A,Souvenir,Florida Magnet,1,5,False
C-20250725-0010,07/25/2025 11:21 AM,Shop C,Skincare,Sunscreen,1,10,False
C-20250725-0011,07/25/2025 11:24 AM,Shop C,Beverages,Bottled Water,1,2,False
D-20250725-0012,07/25/2025 11:24 AM,Shop D,Accessories,Sunglasses,1,25,False
E-20250725-0013,07/25/2025 11:25 AM,Shop E,Skincare,Sunscreen,3,10,False
D-20250725-0014,07/25/2025 11:28 AM,Shop D,Accessories,Beach Hat,1,15,False
E-20250725-0015,07/25/2025 11:29 AM,Shop E,Beverages,Bottled Water,1,2,False
A-20250725-0016,07/25/2025 11:37 AM,Shop A,Beverages,Bottled Water,1,2,False
A-20250725-0017,07/25/2025 11:51 AM,Shop A,Clothing,Beach Shorts,3,30,False
D-20250725-0018,07/25/2025 12:04 PM,Shop D,Accessories,Beach Bag,7,35,False
C-20250725-0019,07/25/2025 12:05 PM,Shop C,Footwear,Sandals,1,40,False
E-20250725-0020,07/25/2025 12:13 PM,Shop E,Accessories,Sunglasses,1,25,True
C-20250725-0021,07/25/2025 12:23 PM,Shop C,Kids,Inflatable Ring,1,15,False
E-20250725-0022,07/25/2025 12:49 PM,Shop E,Footwear,Sandals,1,40,False
A-20250725-0023,07/25/2025 12:55 PM,Shop A,Footwear,Sandals,2,40,False
D-20250725-0024,07/25/2025 12:56 PM,Shop D,Clothing,Beach Shorts,4,30,False
D-20250725-0025,07/25/2025 12:58 PM,Shop D,Accessories,Sunglasses,1,25,False
A-20250725-0026,07/25/2025 01:02 PM,Shop A,Clothing,Swimsuit,1,50,False
D-20250725-0027,07/25/2025 01:12 PM,Shop D,Skincare,Sunscreen,1,10,False
D-20250725-0028,07/25/2025 01:19 PM,Shop D,Footwear,Sandals,1,40,False
C-20250725-0029,07/25/2025 01:24 PM,Shop C,Souvenir,Florida Magnet,3,5,False
E-20250725-0030,07/25/2025 01:52 PM,Shop E,Beverages,Bottled Water,3,2,False
A-20250725-0031,07/25/2025 01:57 PM,Shop A,Accessories,Sunglasses,3,25,False
A-20250725-0032,07/25/2025 01:59 PM,Shop A,Accessories,Beach Hat,1,15,False
C-20250725-0033,07/25/2025 02:15 PM,Shop C,Clothing,Swimsuit,3,50,True
D-20250725-0034,07/25/2025 02:18 PM,Shop D,Accessories,Beach Hat,1,15,False
A-20250725-0035,07/25/2025 02:31 PM,Shop A,Skincare,Sunscreen,10,10,False
A-20250725-0036,07/25/2025 02:36 PM,Shop A,Accessories,Beach Bag,2,35,False
A-20250725-0037,07/25/2025 02:37 PM,Shop A,Accessories,Beach Hat,1,15,False
C-20250725-0038,07/25/2025 03:10 PM,Shop C,Accessories,Beach Hat,1,15,False
D-20250725-0039,07/25/2025 03:37 PM,Shop D,Beverages,Bottled Water,5,2,False
C-20250725-0040,07/25/2025 03:51 PM,Shop C,Beverages,Bottled Water,1,2,False
B-20250725-0041,07/25/2025 03:54 PM,Shop B,Skincare,Sunscreen,2,10,False
B-20250725-0042,07/25/2025 03:55 PM,Shop B,Beverages,Bottled Water,1,2,False
B-20250725-0043,07/25/2025 04:35 PM,Shop B,Souvenir,Florida Magnet,1,5,False
E-20250725-0044,07/25/2025 04:45 PM,Shop E,Clothing,Beach Shorts,1,30,False
A-20250725-0045,07/25/2025 05:03 PM,Shop A,Kids,Inflatable Ring,3,15,False
B-20250725-0046,07/25/2025 05:17 PM,Shop B,Accessories,Beach Bag,1,35,False
B-20250725-0047,07/25/2025 05:18 PM,Shop B,Accessories,Beach Hat,1,15,False
